step,epoch,hp_metric,lr-Adam,test/CER,test/DER,test/IER,test/SER,test/loss,train/CER,train/DER,train/IER,train/SER,train/loss,train/lr,val/CER,val/DER,val/IER,val/SER,val/loss
31299,65.0,,,,,,,,,,,,0.7335876226425171,,,,,,
31349,65.0,,,,,,,,,,,,0.641851544380188,,,,,,
31399,65.0,,,,,,,,,,,,1.0757004022598267,,,,,,
31449,65.0,,,,,,,,,,,,0.7960406541824341,,,,,,
31499,65.0,,,,,,,,,,,,0.7691532373428345,,,,,,
31549,65.0,,,,,,,,,,,,0.7842491269111633,,,,,,
31599,65.0,,,,,,,,,,,,0.732386589050293,,,,,,
31649,65.0,,,,,,,,,,,,0.8594295978546143,,,,,,
31679,65.0,,,,,,,,0.0,0.0,0.0,0.0,,3.0593837436754256e-05,24.745237350463867,1.4842711687088013,11.475409507751465,11.785555839538574,0.7631632089614868
31680,,,3.009084139193874e-05,,,,,,,,,,,,,,,,
31699,66.0,,,,,,,,,,,,0.5165741443634033,,,,,,
31749,66.0,,,,,,,,,,,,0.902135968208313,,,,,,
31799,66.0,,,,,,,,,,,,0.7467895150184631,,,,,,
31849,66.0,,,,,,,,,,,,0.6366620063781738,,,,,,
31899,66.0,,,,,,,,,,,,0.8262385129928589,,,,,,
31949,66.0,,,,,,,,,,,,0.6659150719642639,,,,,,
31999,66.0,,,,,,,,,,,,0.64475417137146,,,,,,
32049,66.0,,,,,,,,,,,,0.7968825101852417,,,,,,
32099,66.0,,,,,,,,,,,,0.702288031578064,,,,,,
32149,66.0,,,,,,,,,,,,0.8961988687515259,,,,,,
32159,66.0,,,,,,,,0.0,0.0,0.0,0.0,,3.009084139193874e-05,25.63136863708496,1.6393442153930664,12.317234992980957,11.674789428710938,0.7588847279548645
32160,,,2.95858335448429e-05,,,,,,,,,,,,,,,,
32199,67.0,,,,,,,,,,,,0.6816920042037964,,,,,,
32249,67.0,,,,,,,,,,,,1.063515305519104,,,,,,
32299,67.0,,,,,,,,,,,,0.7700557708740234,,,,,,
32349,67.0,,,,,,,,,,,,0.984096109867096,,,,,,
32399,67.0,,,,,,,,,,,,0.8206107020378113,,,,,,
32449,67.0,,,,,,,,,,,,1.0139813423156738,,,,,,
32499,67.0,,,,,,,,,,,,0.8715200424194336,,,,,,
32549,67.0,,,,,,,,,,,,0.8167276382446289,,,,,,
32599,67.0,,,,,,,,,,,,0.81496262550354,,,,,,
32639,67.0,,,,,,,,0.0,0.0,0.0,0.0,,2.95858335448429e-05,24.811697006225586,1.373504638671875,11.497563362121582,11.940629005432129,0.7720780372619629
32640,,,2.9079033993184566e-05,,,,,,,,,,,,,,,,
32649,68.0,,,,,,,,,,,,0.9275251626968384,,,,,,
32699,68.0,,,,,,,,,,,,0.7666442394256592,,,,,,
32749,68.0,,,,,,,,,,,,0.6958317756652832,,,,,,
32799,68.0,,,,,,,,,,,,0.8142664432525635,,,,,,
32849,68.0,,,,,,,,,,,,0.7425366640090942,,,,,,
32899,68.0,,,,,,,,,,,,1.168208360671997,,,,,,
32949,68.0,,,,,,,,,,,,1.038580060005188,,,,,,
32999,68.0,,,,,,,,,,,,0.7977777719497681,,,,,,
33049,68.0,,,,,,,,,,,,0.6854478120803833,,,,,,
33099,68.0,,,,,,,,,,,,0.8122293949127197,,,,,,
33119,68.0,,,,,,,,0.0,0.0,0.0,0.0,,2.9079033993184566e-05,23.6818790435791,1.4399645328521729,11.120957374572754,11.120957374572754,0.7408347725868225
33120,,,2.8570664653670974e-05,,,,,,,,,,,,,,,,
33149,69.0,,,,,,,,,,,,0.9896822571754456,,,,,,
33199,69.0,,,,,,,,,,,,0.8138217329978943,,,,,,
33249,69.0,,,,,,,,,,,,0.7707889080047607,,,,,,
33299,69.0,,,,,,,,,,,,0.7932056188583374,,,,,,
33349,69.0,,,,,,,,,,,,0.7143112421035767,,,,,,
33399,69.0,,,,,,,,,,,,0.9583985805511475,,,,,,
33449,69.0,,,,,,,,,,,,0.7332244515419006,,,,,,
33499,69.0,,,,,,,,,,,,0.6074362993240356,,,,,,
33549,69.0,,,,,,,,,,,,0.7108631730079651,,,,,,
33599,69.0,,,,,,,,0.0,0.0,0.0,0.0,0.8417923450469971,2.8570664653670974e-05,24.16925048828125,1.6614975929260254,11.408949851989746,11.098803520202637,0.7683032155036926
33600,,,2.8060947443009354e-05,,,,,,,,,,,,,,,,
33649,70.0,,,,,,,,,,,,0.7845631241798401,,,,,,
33699,70.0,,,,,,,,,,,,0.9140333533287048,,,,,,
33749,70.0,,,,,,,,,,,,0.796541690826416,,,,,,
33799,70.0,,,,,,,,,,,,0.6997327208518982,,,,,,
33849,70.0,,,,,,,,,,,,0.8116104602813721,,,,,,
33899,70.0,,,,,,,,,,,,0.942624568939209,,,,,,
33949,70.0,,,,,,,,,,,,0.9766073822975159,,,,,,
33999,70.0,,,,,,,,,,,,0.9897147417068481,,,,,,
34049,70.0,,,,,,,,,,,,0.8894900679588318,,,,,,
34079,70.0,,,,,,,,0.0,0.0,0.0,0.0,,2.8060947443009354e-05,23.99202537536621,1.3291980028152466,11.5418701171875,11.120957374572754,0.7338195443153381
34080,,,2.7550107915885746e-05,,,,,,,,,,,,,,,,
34099,71.0,,,,,,,,,,,,0.6732337474822998,,,,,,
34149,71.0,,,,,,,,,,,,0.8524363040924072,,,,,,
34199,71.0,,,,,,,,,,,,0.749691367149353,,,,,,
34249,71.0,,,,,,,,,,,,0.6735879182815552,,,,,,
34299,71.0,,,,,,,,,,,,0.918174147605896,,,,,,
34349,71.0,,,,,,,,,,,,0.5604928135871887,,,,,,
34399,71.0,,,,,,,,,,,,0.9391559362411499,,,,,,
34449,71.0,,,,,,,,,,,,0.6657273769378662,,,,,,
34499,71.0,,,,,,,,,,,,0.7203148603439331,,,,,,
34549,71.0,,,,,,,,,,,,0.7810448408126831,,,,,,
34559,71.0,,,,,,,,0.0,0.0,0.0,0.0,,2.7550107915885746e-05,23.548959732055664,1.5507310628890991,10.434205055236816,11.5640230178833,0.7432063817977905
34560,,,2.7038367989007384e-05,,,,,,,,,,,,,,,,
34599,72.0,,,,,,,,,,,,0.5735192894935608,,,,,,
34649,72.0,,,,,,,,,,,,0.8851678371429443,,,,,,
34699,72.0,,,,,,,,,,,,0.6475041508674622,,,,,,
34749,72.0,,,,,,,,,,,,0.5844824314117432,,,,,,
34799,72.0,,,,,,,,,,,,0.6629600524902344,,,,,,
34849,72.0,,,,,,,,,,,,0.5374810695648193,,,,,,
34899,72.0,,,,,,,,,,,,0.5980349183082581,,,,,,
34949,72.0,,,,,,,,,,,,0.8002046346664429,,,,,,
34999,72.0,,,,,,,,,,,,1.044966220855713,,,,,,
35039,72.0,,,,,,,,0.0,0.0,0.0,0.0,,2.7038367989007384e-05,22.972972869873047,1.7501107454299927,9.171466827392578,12.051395416259766,0.7367287874221802
35040,,,2.6525953217060305e-05,,,,,,,,,,,,,,,,
35049,73.0,,,,,,,,,,,,0.7745852470397949,,,,,,
35099,73.0,,,,,,,,,,,,0.5650418996810913,,,,,,
35149,73.0,,,,,,,,,,,,0.849571943283081,,,,,,
35199,73.0,,,,,,,,,,,,0.5365060567855835,,,,,,
35249,73.0,,,,,,,,,,,,0.8367231488227844,,,,,,
35299,73.0,,,,,,,,,,,,0.7090346217155457,,,,,,
35349,73.0,,,,,,,,,,,,0.71892911195755,,,,,,
35399,73.0,,,,,,,,,,,,0.7154813408851624,,,,,,
35449,73.0,,,,,,,,,,,,0.8355792760848999,,,,,,
35499,73.0,,,,,,,,,,,,0.8169387578964233,,,,,,
35519,73.0,,,,,,,,0.0,0.0,0.0,0.0,,2.6525953217060305e-05,23.74833869934082,1.860877275466919,10.279131889343262,11.608329772949219,0.7565840482711792
35520,,,2.601308915473055e-05,,,,,,,,,,,,,,,,
35549,74.0,,,,,,,,,,,,0.6952147483825684,,,,,,
35599,74.0,,,,,,,,,,,,1.0636999607086182,,,,,,
35649,74.0,,,,,,,,,,,,0.6942815780639648,,,,,,
35699,74.0,,,,,,,,,,,,0.9040219783782959,,,,,,
35749,74.0,,,,,,,,,,,,0.6943008899688721,,,,,,
35799,74.0,,,,,,,,,,,,0.7078271508216858,,,,,,
35849,74.0,,,,,,,,,,,,0.859062910079956,,,,,,
35899,74.0,,,,,,,,,,,,0.6469286680221558,,,,,,
35949,74.0,,,,,,,,,,,,0.8277479410171509,,,,,,
35999,74.0,,,,,,,,0.0,0.0,0.0,0.0,0.5363277196884155,2.601308915473055e-05,24.324323654174805,1.4842711687088013,11.431103706359863,11.408949851989746,0.7589995861053467
36000,,,2.5499999537714757e-05,,,,,,,,,,,,,,,,
36049,75.0,,,,,,,,,,,,0.7342650890350342,,,,,,
36099,75.0,,,,,,,,,,,,0.5462799668312073,,,,,,
36149,75.0,,,,,,,,,,,,0.7304096221923828,,,,,,
36199,75.0,,,,,,,,,,,,0.8383225202560425,,,,,,
36249,75.0,,,,,,,,,,,,0.6232399344444275,,,,,,
36299,75.0,,,,,,,,,,,,0.7003674507141113,,,,,,
36349,75.0,,,,,,,,,,,,0.7681624889373779,,,,,,
36399,75.0,,,,,,,,,,,,0.9342470765113831,,,,,,
36449,75.0,,,,,,,,,,,,0.6683632135391235,,,,,,
36479,75.0,,,,,,,,0.0,0.0,0.0,0.0,,2.5499999537714757e-05,23.039432525634766,1.7501107454299927,10.700044631958008,10.589278221130371,0.7045338153839111
36480,,,2.4986909920698963e-05,,,,,,,,,,,,,,,,
36499,76.0,,,,,,,,,,,,0.7202276587486267,,,,,,
36549,76.0,,,,,,,,,,,,0.8298303484916687,,,,,,
36599,76.0,,,,,,,,,,,,0.6307615041732788,,,,,,
36649,76.0,,,,,,,,,,,,0.5338698029518127,,,,,,
36699,76.0,,,,,,,,,,,,0.617666482925415,,,,,,
36749,76.0,,,,,,,,,,,,0.8233136534690857,,,,,,
36799,76.0,,,,,,,,,,,,0.8171378374099731,,,,,,
36849,76.0,,,,,,,,,,,,0.821408748626709,,,,,,
36899,76.0,,,,,,,,,,,,0.6308599710464478,,,,,,
36949,76.0,,,,,,,,,,,,0.5764611959457397,,,,,,
36959,76.0,,,,,,,,0.0,0.0,0.0,0.0,,2.4986909920698963e-05,22.21976089477539,2.303943395614624,8.529021263122559,11.386796951293945,0.7162473201751709
36960,,,2.447404585836921e-05,,,,,,,,,,,,,,,,
36999,77.0,,,,,,,,,,,,0.7560185790061951,,,,,,
37049,77.0,,,,,,,,,,,,0.7012193202972412,,,,,,
37099,77.0,,,,,,,,,,,,0.7930986881256104,,,,,,
37149,77.0,,,,,,,,,,,,0.5080221891403198,,,,,,
37199,77.0,,,,,,,,,,,,0.6482514142990112,,,,,,
37249,77.0,,,,,,,,,,,,0.7839499711990356,,,,,,
37299,77.0,,,,,,,,,,,,0.932892382144928,,,,,,
37349,77.0,,,,,,,,,,,,0.5252560973167419,,,,,,
37399,77.0,,,,,,,,,,,,0.7988728284835815,,,,,,
37439,77.0,,,,,,,,0.0,0.0,0.0,0.0,,2.447404585836921e-05,22.618520736694336,1.5728843212127686,9.703145980834961,11.342490196228027,0.7154419422149658
37440,,,2.3961632905411534e-05,,,,,,,,,,,,,,,,
37449,78.0,,,,,,,,,,,,0.8803839087486267,,,,,,
37499,78.0,,,,,,,,,,,,0.6973044872283936,,,,,,
37549,78.0,,,,,,,,,,,,0.8515250086784363,,,,,,
37599,78.0,,,,,,,,,,,,0.6417326331138611,,,,,,
37649,78.0,,,,,,,,,,,,0.800719141960144,,,,,,
37699,78.0,,,,,,,,,,,,0.6857619881629944,,,,,,
37749,78.0,,,,,,,,,,,,0.6032121181488037,,,,,,
37799,78.0,,,,,,,,,,,,0.6049631237983704,,,,,,
37849,78.0,,,,,,,,,,,,0.9507607817649841,,,,,,
37899,78.0,,,,,,,,,,,,0.8274121284484863,,,,,,
37919,78.0,,,,,,,,0.0,0.0,0.0,0.0,,2.3961632905411534e-05,22.707134246826172,1.617190957069397,9.570225715637207,11.519716262817383,0.7127916812896729
37920,,,2.344989297853317e-05,,,,,,,,,,,,,,,,
37949,79.0,,,,,,,,,,,,0.5518584251403809,,,,,,
37999,79.0,,,,,,,,,,,,0.608038067817688,,,,,,
38049,79.0,,,,,,,,,,,,0.7186657786369324,,,,,,
38099,79.0,,,,,,,,,,,,0.8890213966369629,,,,,,
38149,79.0,,,,,,,,,,,,0.603851854801178,,,,,,
38199,79.0,,,,,,,,,,,,0.9455388784408569,,,,,,
38249,79.0,,,,,,,,,,,,0.6523966789245605,,,,,,
38299,79.0,,,,,,,,,,,,0.7836872339248657,,,,,,
38349,79.0,,,,,,,,,,,,0.5579128861427307,,,,,,
38399,79.0,,,,,,,,0.0,0.0,0.0,0.0,0.45588192343711853,2.344989297853317e-05,22.507753372192383,1.8165706396102905,9.45945930480957,11.23172378540039,0.7216100692749023
38400,,,2.2939053451409563e-05,,,,,,,,,,,,,,,,
38449,80.0,,,,,,,,,,,,0.9199119210243225,,,,,,
38499,80.0,,,,,,,,,,,,0.8436185121536255,,,,,,
38549,80.0,,,,,,,,,,,,0.41952645778656006,,,,,,
38599,80.0,,,,,,,,,,,,0.6427406072616577,,,,,,
38649,80.0,,,,,,,,,,,,0.5797924995422363,,,,,,
38699,80.0,,,,,,,,,,,,0.7527395486831665,,,,,,
38749,80.0,,,,,,,,,,,,0.6246100068092346,,,,,,
38799,80.0,,,,,,,,,,,,0.8752520084381104,,,,,,
38849,80.0,,,,,,,,,,,,0.7623440623283386,,,,,,
38879,80.0,,,,,,,,0.0,0.0,0.0,0.0,,2.2939053451409563e-05,22.684980392456055,1.9716438055038452,9.237926483154297,11.475409507751465,0.723285973072052
38880,,,2.2429336240747944e-05,,,,,,,,,,,,,,,,
38899,81.0,,,,,,,,,,,,0.8752182722091675,,,,,,
38949,81.0,,,,,,,,,,,,0.8141161203384399,,,,,,
38999,81.0,,,,,,,,,,,,0.657638430595398,,,,,,
39049,81.0,,,,,,,,,,,,0.7849044799804688,,,,,,
39099,81.0,,,,,,,,,,,,0.6359864473342896,,,,,,
39149,81.0,,,,,,,,,,,,0.860222339630127,,,,,,
39199,81.0,,,,,,,,,,,,0.5509018301963806,,,,,,
39249,81.0,,,,,,,,,,,,0.8128265738487244,,,,,,
39299,81.0,,,,,,,,,,,,0.7719182968139648,,,,,,
39349,81.0,,,,,,,,,,,,0.628551721572876,,,,,,
39359,81.0,,,,,,,,0.0,0.0,0.0,0.0,,2.2429336240747944e-05,23.19450569152832,1.7279574871063232,9.924678802490234,11.5418701171875,0.7402832508087158
39360,,,2.1920965082244948e-05,,,,,,,,,,,,,,,,
39399,82.0,,,,,,,,,,,,0.7624846696853638,,,,,,
39449,82.0,,,,,,,,,,,,0.662007749080658,,,,,,
39499,82.0,,,,,,,,,,,,0.8912323117256165,,,,,,
39549,82.0,,,,,,,,,,,,0.6821407079696655,,,,,,
39599,82.0,,,,,,,,,,,,0.6585252285003662,,,,,,
39649,82.0,,,,,,,,,,,,0.6010032892227173,,,,,,
39699,82.0,,,,,,,,,,,,0.785943329334259,,,,,,
39749,82.0,,,,,,,,,,,,0.5728932023048401,,,,,,
39799,82.0,,,,,,,,,,,,0.7594568729400635,,,,,,
39839,82.0,,,,,,,,0.0,0.0,0.0,0.0,,2.1920965082244948e-05,23.01727867126465,1.4621179103851318,10.522817611694336,11.032343864440918,0.7414783835411072
39840,,,2.1414165530586615e-05,,,,,,,,,,,,,,,,
39849,83.0,,,,,,,,,,,,0.6436138153076172,,,,,,
39899,83.0,,,,,,,,,,,,0.9734248518943787,,,,,,
39949,83.0,,,,,,,,,,,,0.7271661758422852,,,,,,
39999,83.0,,,,,,,,,,,,0.6182985901832581,,,,,,
40049,83.0,,,,,,,,,,,,0.6016583442687988,,,,,,
40099,83.0,,,,,,,,,,,,0.6451528072357178,,,,,,
40149,83.0,,,,,,,,,,,,0.6357672214508057,,,,,,
40199,83.0,,,,,,,,,,,,0.7398989796638489,,,,,,
40249,83.0,,,,,,,,,,,,0.7355681657791138,,,,,,
40299,83.0,,,,,,,,,,,,0.5488147735595703,,,,,,
40319,83.0,,,,,,,,0.0,0.0,0.0,0.0,,2.1414165530586615e-05,22.618520736694336,1.860877275466919,9.503766059875488,11.253876686096191,0.7261362671852112
40320,,,2.0909157683490776e-05,,,,,,,,,,,,,,,,
40349,84.0,,,,,,,,,,,,0.4691088795661926,,,,,,
40399,84.0,,,,,,,,,,,,0.9765233397483826,,,,,,
40449,84.0,,,,,,,,,,,,0.8136846423149109,,,,,,
40499,84.0,,,,,,,,,,,,0.7213303446769714,,,,,,
40549,84.0,,,,,,,,,,,,0.6538495421409607,,,,,,
40599,84.0,,,,,,,,,,,,0.6026724576950073,,,,,,
40649,84.0,,,,,,,,,,,,0.5169810056686401,,,,,,
40699,84.0,,,,,,,,,,,,0.6340425610542297,,,,,,
40749,84.0,,,,,,,,,,,,0.6963184475898743,,,,,,
40799,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.5734713673591614,2.0909157683490776e-05,22.59636688232422,1.4178112745285034,10.035445213317871,11.143110275268555,0.729037880897522
40800,,,2.040616345766466e-05,,,,,,,,,,,,,,,,
40849,85.0,,,,,,,,,,,,0.8158146142959595,,,,,,
40899,85.0,,,,,,,,,,,,0.5153122544288635,,,,,,
40949,85.0,,,,,,,,,,,,0.7046046257019043,,,,,,
40999,85.0,,,,,,,,,,,,0.6338127851486206,,,,,,
41049,85.0,,,,,,,,,,,,0.6521841287612915,,,,,,
41099,85.0,,,,,,,,,,,,0.6370395421981812,,,,,,
41149,85.0,,,,,,,,,,,,0.7832958698272705,,,,,,
41199,85.0,,,,,,,,,,,,0.7679031491279602,,,,,,
41249,85.0,,,,,,,,,,,,0.6425695419311523,,,,,,
41279,85.0,,,,,,,,0.0,0.0,0.0,0.0,,2.040616345766466e-05,22.33052635192871,1.8830305337905884,8.684093475341797,11.763402938842773,0.7179551720619202
41280,,,1.99054029508261e-05,,,,,,,,,,,,,,,,
41299,86.0,,,,,,,,,,,,0.6966601610183716,,,,,,
41349,86.0,,,,,,,,,,,,0.5974853038787842,,,,,,
41399,86.0,,,,,,,,,,,,0.6849642395973206,,,,,,
41449,86.0,,,,,,,,,,,,0.705132007598877,,,,,,
41499,86.0,,,,,,,,,,,,0.6047930121421814,,,,,,
41549,86.0,,,,,,,,,,,,0.6915014386177063,,,,,,
41599,86.0,,,,,,,,,,,,0.708300769329071,,,,,,
41649,86.0,,,,,,,,,,,,0.60606849193573,,,,,,
41699,86.0,,,,,,,,,,,,0.6105540990829468,,,,,,
41749,86.0,,,,,,,,,,,,0.5892367959022522,,,,,,
41759,86.0,,,,,,,,0.0,0.0,0.0,0.0,,1.99054029508261e-05,21.200708389282227,1.9494904279708862,8.418253898620605,10.832963943481445,0.6943709850311279
41760,,,1.9407098079682328e-05,,,,,,,,,,,,,,,,
41799,87.0,,,,,,,,,,,,0.9539390206336975,,,,,,
41849,87.0,,,,,,,,,,,,0.7318676710128784,,,,,,
41899,87.0,,,,,,,,,,,,0.7121301889419556,,,,,,
41949,87.0,,,,,,,,,,,,0.812258243560791,,,,,,
41999,87.0,,,,,,,,,,,,0.6336819529533386,,,,,,
42049,87.0,,,,,,,,,,,,0.839951753616333,,,,,,
42099,87.0,,,,,,,,,,,,0.7667717933654785,,,,,,
42149,87.0,,,,,,,,,,,,0.6085468530654907,,,,,,
42199,87.0,,,,,,,,,,,,0.731667160987854,,,,,,
42239,87.0,,,,,,,,0.0,0.0,0.0,0.0,,1.9407098079682328e-05,20.957021713256836,1.7501107454299927,8.418253898620605,10.788657188415527,0.6918922662734985
42240,,,1.8911465303972363e-05,,,,,,,,,,,,,,,,
42249,88.0,,,,,,,,,,,,0.7673462629318237,,,,,,
42299,88.0,,,,,,,,,,,,0.9202325940132141,,,,,,
42349,88.0,,,,,,,,,,,,0.6133466958999634,,,,,,
42399,88.0,,,,,,,,,,,,0.3932165205478668,,,,,,
42449,88.0,,,,,,,,,,,,0.6602697372436523,,,,,,
42499,88.0,,,,,,,,,,,,0.6614300608634949,,,,,,
42549,88.0,,,,,,,,,,,,0.6230689287185669,,,,,,
42599,88.0,,,,,,,,,,,,0.513053297996521,,,,,,
42649,88.0,,,,,,,,,,,,0.6173964738845825,,,,,,
42699,88.0,,,,,,,,,,,,0.6487272381782532,,,,,,
42719,88.0,,,,,,,,0.0,0.0,0.0,0.0,,1.8911465303972363e-05,21.821001052856445,1.617190957069397,8.79486083984375,11.408949851989746,0.7035088539123535
42720,,,1.841872108343523e-05,,,,,,,,,,,,,,,,
42749,89.0,,,,,,,,,,,,0.5426386594772339,,,,,,
42799,89.0,,,,,,,,,,,,0.7624987363815308,,,,,,
42849,89.0,,,,,,,,,,,,0.8290109634399414,,,,,,
42899,89.0,,,,,,,,,,,,0.8912124633789062,,,,,,
42949,89.0,,,,,,,,,,,,0.574566125869751,,,,,,
42999,89.0,,,,,,,,,,,,0.6422452926635742,,,,,,
43049,89.0,,,,,,,,,,,,0.7671064138412476,,,,,,
43099,89.0,,,,,,,,,,,,0.7815640568733215,,,,,,
43149,89.0,,,,,,,,,,,,0.5959436297416687,,,,,,
43199,89.0,,,,,,,,0.0,0.0,0.0,0.0,0.6033793687820435,1.841872108343523e-05,21.178556442260742,1.6836508512496948,8.24102783203125,11.253876686096191,0.7083626985549927
43200,,,1.7929083696799353e-05,,,,,,,,,,,,,,,,
43249,90.0,,,,,,,,,,,,0.5893132090568542,,,,,,
43299,90.0,,,,,,,,,,,,0.6807735562324524,,,,,,
43349,90.0,,,,,,,,,,,,0.529596209526062,,,,,,
43399,90.0,,,,,,,,,,,,0.808474600315094,,,,,,
43449,90.0,,,,,,,,,,,,0.7636262774467468,,,,,,
43499,90.0,,,,,,,,,,,,0.5010876655578613,,,,,,
43549,90.0,,,,,,,,,,,,0.515216052532196,,,,,,
43599,90.0,,,,,,,,,,,,0.5644130706787109,,,,,,
43649,90.0,,,,,,,,,,,,0.5287309885025024,,,,,,
43679,90.0,,,,,,,,0.0,0.0,0.0,0.0,,1.7929083696799353e-05,21.55516242980957,1.7501107454299927,8.994239807128906,10.810811042785645,0.7021257281303406
43680,,,1.744276778481435e-05,,,,,,,,,,,,,,,,
43699,91.0,,,,,,,,,,,,0.556212306022644,,,,,,
43749,91.0,,,,,,,,,,,,0.672731339931488,,,,,,
43799,91.0,,,,,,,,,,,,0.6281078457832336,,,,,,
43849,91.0,,,,,,,,,,,,0.664261519908905,,,,,,
43899,91.0,,,,,,,,,,,,0.6098767518997192,,,,,,
43949,91.0,,,,,,,,,,,,0.6203945279121399,,,,,,
43999,91.0,,,,,,,,,,,,0.5826026797294617,,,,,,
44049,91.0,,,,,,,,,,,,0.5269403457641602,,,,,,
44099,91.0,,,,,,,,,,,,0.6280843615531921,,,,,,
44149,91.0,,,,,,,,,,,,0.7294328212738037,,,,,,
44159,91.0,,,,,,,,0.0,0.0,0.0,0.0,,1.744276778481435e-05,22.020381927490234,2.0824103355407715,8.21887493133545,11.719096183776855,0.7126443386077881
44160,,,1.6959984350251034e-05,,,,,,,,,,,,,,,,
44199,92.0,,,,,,,,,,,,0.5600680112838745,,,,,,
44249,92.0,,,,,,,,,,,,0.7346623539924622,,,,,,
44299,92.0,,,,,,,,,,,,0.5814732313156128,,,,,,
44349,92.0,,,,,,,,,,,,0.645564079284668,,,,,,
44399,92.0,,,,,,,,,,,,0.6158633828163147,,,,,,
44449,92.0,,,,,,,,,,,,0.4416516423225403,,,,,,
44499,92.0,,,,,,,,,,,,0.8236271142959595,,,,,,
44549,92.0,,,,,,,,,,,,0.5859594941139221,,,,,,
44599,92.0,,,,,,,,,,,,0.6452932357788086,,,,,,
44639,92.0,,,,,,,,0.0,0.0,0.0,0.0,,1.6959984350251034e-05,21.333629608154297,1.8387240171432495,8.88347339630127,10.611431121826172,0.7026852369308472
44640,,,1.6480948033859022e-05,,,,,,,,,,,,,,,,
44649,93.0,,,,,,,,,,,,0.780950665473938,,,,,,
44699,93.0,,,,,,,,,,,,0.5354332327842712,,,,,,
44749,93.0,,,,,,,,,,,,0.7415823340415955,,,,,,
44799,93.0,,,,,,,,,,,,0.8678123354911804,,,,,,
44849,93.0,,,,,,,,,,,,0.5158026218414307,,,,,,
44899,93.0,,,,,,,,,,,,0.8367880582809448,,,,,,
44949,93.0,,,,,,,,,,,,0.6576459407806396,,,,,,
44999,93.0,,,,,,,,,,,,0.5046018362045288,,,,,,
45049,93.0,,,,,,,,,,,,0.4291836619377136,,,,,,
45099,93.0,,,,,,,,,,,,0.696943998336792,,,,,,
45119,93.0,,,,,,,,0.0,0.0,0.0,0.0,,1.6480948033859022e-05,20.779796600341797,1.8830305337905884,7.864421844482422,11.032343864440918,0.6934869885444641
45120,,,1.6005868019419722e-05,,,,,,,,,,,,,,,,
45149,94.0,,,,,,,,,,,,0.7086656093597412,,,,,,
45199,94.0,,,,,,,,,,,,0.5294435024261475,,,,,,
45249,94.0,,,,,,,,,,,,0.746155858039856,,,,,,
45299,94.0,,,,,,,,,,,,0.5834322571754456,,,,,,
45349,94.0,,,,,,,,,,,,0.7698845863342285,,,,,,
45399,94.0,,,,,,,,,,,,0.599149227142334,,,,,,
45449,94.0,,,,,,,,,,,,0.639263391494751,,,,,,
45499,94.0,,,,,,,,,,,,0.6680114269256592,,,,,,
45549,94.0,,,,,,,,,,,,0.46840834617614746,,,,,,
45599,94.0,,,,,,,,0.0,0.0,0.0,0.0,1.1010407209396362,1.6005868019419722e-05,20.8241024017334,2.215330123901367,7.487815856933594,11.120957374572754,0.7104350924491882
45600,,,1.553495167172514e-05,,,,,,,,,,,,,,,,
45649,95.0,,,,,,,,,,,,0.5734347105026245,,,,,,
45699,95.0,,,,,,,,,,,,0.5308806300163269,,,,,,
45749,95.0,,,,,,,,,,,,0.5607389211654663,,,,,,
45799,95.0,,,,,,,,,,,,0.49194562435150146,,,,,,
45849,95.0,,,,,,,,,,,,0.5438933968544006,,,,,,
45899,95.0,,,,,,,,,,,,0.4898604154586792,,,,,,
45949,95.0,,,,,,,,,,,,0.6472682952880859,,,,,,
45999,95.0,,,,,,,,,,,,0.5297349095344543,,,,,,
46049,95.0,,,,,,,,,,,,0.4374660849571228,,,,,,
46079,95.0,,,,,,,,0.0,0.0,0.0,0.0,,1.553495167172514e-05,21.178556442260742,1.9494904279708862,7.820115089416504,11.408949851989746,0.7223447561264038
46080,,,1.5068407265061978e-05,,,,,,,,,,,,,,,,
46099,96.0,,,,,,,,,,,,0.9076480865478516,,,,,,
46149,96.0,,,,,,,,,,,,0.9414919018745422,,,,,,
46199,96.0,,,,,,,,,,,,0.7801039814949036,,,,,,
46249,96.0,,,,,,,,,,,,0.6755177974700928,,,,,,
46299,96.0,,,,,,,,,,,,0.5495676398277283,,,,,,
46349,96.0,,,,,,,,,,,,0.6087438464164734,,,,,,
46399,96.0,,,,,,,,,,,,0.49397173523902893,,,,,,
46449,96.0,,,,,,,,,,,,0.6042527556419373,,,,,,
46499,96.0,,,,,,,,,,,,0.5685557723045349,,,,,,
46549,96.0,,,,,,,,,,,,0.8689572215080261,,,,,,
46559,96.0,,,,,,,,0.0,0.0,0.0,0.0,,1.5068407265061978e-05,20.491804122924805,1.5950376987457275,8.085954666137695,10.810811042785645,0.7089980244636536
46560,,,1.4606438526243437e-05,,,,,,,,,,,,,,,,
46599,97.0,,,,,,,,,,,,0.6793301105499268,,,,,,
46649,97.0,,,,,,,,,,,,0.9123203754425049,,,,,,
46699,97.0,,,,,,,,,,,,0.6755223274230957,,,,,,
46749,97.0,,,,,,,,,,,,0.6588271260261536,,,,,,
46799,97.0,,,,,,,,,,,,0.6242395043373108,,,,,,
46849,97.0,,,,,,,,,,,,0.5223000049591064,,,,,,
46899,97.0,,,,,,,,,,,,0.4463484585285187,,,,,,
